goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,blocks,xg,npxg,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_clean_sheets,gk_psxg,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_passed_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kicks_length_avg,match_id,date,season,competition_id,referee_id,home_team_id,away_team_id,home_goals,away_goals,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards
-0.1429296651,0.1392272913,0.0503492123,0.1053151895,0.106222712,0.0156122154,6.2180833595,0.013151564,-3.394529274,0.0892696146,0.005393368,-184.8858290749,-51.2724664846,4.3518591696,4.7742142971,-15.7609423128,-21.9372020379,2.0670864898,-1.7624806305,0.0798851607,0.0330442108,-0.0506263558,3.2401876818,-1.0366626172,-0.50989904,6.4886103438,1.9763564673,4.0610020639,-2.7526076277,5.2859929646,-0.5570288697,-2.1053144319,-2.8162720614,-4.0409085223,0.6463792483,-0.1242311904,-11.7566593971,-0.3352015358,-39.176812586,-19.1943462112,-47.8627180429,0.8689394305,6.3210830165,-1.6541469978,-39.33000766,-1.6527516713,-0.531200635,-0.3227056371,-15.8168200113,-148.1255183092,-79.6744255571,-3.7238635956,-4.9589282984,-0.2694342291,-6.2897060204,-1.9414615736,-0.6251902204,0.8964802544,0.687121532,-0.4139484329,0.8498937889,-0.1075006841,-0.1612418294,0.0152184584,0.5047002312,0.0997825189,-0.0611185898,0.2831390287,-0.0428492927,-0.0515635841,-0.0720164229,0.0441913796,1.9474179798,-0.0144226138,1.9132520972,0.0615552706,0.5140177183,-0.0374128828,0.001601301,0.0111015608,0.0026747392,0.0,-2.906310919,-1.9751095725,2.8083466561,8.1642606644,-0.3550617529,0.0,m-02641,2024-05-11,2023-2024,x-00005,r-00014,t-00069,t-00034,3,1,24,4,8,1,7,6,9,15,1,3,0,0
2.1285816865,0.9292349804,0.2678989254,0.2684553056,1.2359269208,0.5262143442,-0.7231436866,-0.0022906548,1.9868920523,1.373301671,1.1630902339,-1385.5792618176,62.4723537796,-116.9865533433,-117.4288511382,-38.922438913,-34.5140729802,12.1817470945,38.5019581068,0.6433767415,0.1002509231,1.7446771173,-8.3565849763,0.0947150052,0.2914067047,-6.8506448821,2.0526054713,2.0647917224,-0.3290945126,2.2805709118,0.1011290721,-0.4553763687,2.8794995076,1.2324626743,0.754429378,1.9036250002,5.8539482635,0.2228250403,-108.9873564319,4.0565343666,-17.3234365278,-67.5127459247,-23.985439494,3.5915499609,-109.2063152409,-5.9319686722,-2.0220010016,-2.3028886815,-122.5717273513,-589.5944875432,-382.6201007927,-7.8431132634,-6.3189184224,-1.0598416684,4.1831613645,0.7211862009,-161.1627191555,-16.5295869098,5.3768918261,3.7753136658,0.3850220147,-0.2404575062,0.5364424477,0.5431416677,0.3774295363,2.6794257359,1.1322464264,0.1708943322,0.7593979238,0.0847465405,0.4633062999,0.0688342131,2.1189992939,-0.1837881293,2.1997950912,0.4694871356,0.2941087018,0.0158482802,0.0102421064,0.0036167455,0.0019894282,0.0,15.6836161758,1.4188997274,3.5584660812,40.5426016957,9.4158062622,0.0,m-02642,2024-05-11,2023-2024,x-00005,r-00022,t-00040,t-00012,1,1,18,15,7,4,8,4,9,16,3,4,0,0
-0.5883250769,-0.3059289933,-0.0645011741,-0.0735594714,0.3541197958,-0.9607282828,-0.9836929731,-0.0460493928,0.1517488305,-0.4214862349,-0.3626251763,-4284.1212216164,-1046.7063465153,-170.7198410255,-175.3586956977,-113.051228616,-110.9489173408,-6.8885917554,-0.5997463118,-0.2833158861,-0.2957196706,-2.5629657068,-15.1089437393,-3.3357072375,-0.4011656713,-14.7454297815,-1.2191001944,0.6615942781,1.6486318031,-1.8660757539,-1.0016562436,-0.7882162938,-1.3923488767,0.1336077035,0.018141127,3.1394004388,30.860014766,-0.9715014361,-262.2888372169,1.1969153863,-36.874697659,-171.1645643799,-54.8760587654,-0.7293342171,-262.2152777455,-8.1347868547,-4.107358891,-2.4789461874,-243.926784933,-1204.7378711456,-647.3948577135,-8.4212744321,-6.9598123446,-2.1258819191,-1.7771589858,-1.3816601583,-287.1454062683,-19.1153532444,-5.4721585364,-3.8972800722,-0.4535565209,-0.379233562,0.1177634849,-0.6434915244,-0.2163603419,-1.3252524971,-0.6916273861,0.0350983333,-0.12991505,-0.1901208832,-0.1538784295,-0.1948090817,-3.3601927098,-0.8568765564,-2.4380833815,-0.0859291309,-0.9608631216,-0.091545091,0.0422368167,-0.1142895168,-0.0194923908,0.0,-1.6840978529,-21.6094226493,-3.3692720513,-3.5492443848,-1.6616832664,0.0,m-02643,2024-05-11,2023-2024,x-00005,r-00032,t-00042,t-00018,2,3,20,12,4,5,5,6,14,8,2,3,0,0
-0.3008706954,-0.0780250953,0.0342280092,0.1080129141,-0.7272055402,-1.6858095253,-1.4943496388,-0.122984449,-6.8749578639,-0.5033826258,-0.5900051397,277.8184486656,170.3566288351,-18.4464477592,-25.0449833538,8.1334967926,-1.2773657653,6.1428293715,-0.1646379221,0.0401185693,-0.0247546215,-0.4401926018,6.7332476523,1.5980541248,0.0922115221,5.0849150584,-5.9975447208,-1.4929351083,-3.8183063616,-2.1565014236,-0.0227369357,-2.1657134489,-8.6013717953,-2.6355816659,-4.239376198,-5.9691645237,-12.7721573008,-0.2099222677,-69.1668859645,-21.0890732616,-47.2973221909,-27.0151420997,5.0658662824,0.589407623,-69.2765701499,-1.2111947168,-1.1955836501,-0.4272759772,1.1216681401,110.1024937111,104.9860113254,4.618604304,0.9015269593,-0.1856473673,-1.6280313051,-4.4874945095,-8.1944246125,2.0944283961,2.3628539341,2.1884757565,0.1223157493,-0.5133694291,-0.0548316144,0.2166008227,0.403662649,-0.0603836959,0.0265176574,0.1198369417,-0.2834066444,0.1364109147,0.0384368399,-0.0981794053,-2.6988074953,-1.5398781807,-1.2942429137,0.4652881937,-0.9347958514,-0.2567858107,-0.1972699212,0.0037190887,-0.0632349782,0.0,3.2802813077,10.964029578,1.6709466497,7.0039081081,-2.6483387997,0.0,m-02644,2024-05-11,2023-2024,x-00005,r-00019,t-00025,t-00055,1,0,15,13,6,1,3,6,6,11,1,2,0,0
-0.5438262956,0.3057355866,-0.1227673754,-0.1225796475,2.8923201972,-0.2493413624,-0.8765540494,0.0470147344,0.5749141719,0.0885658401,0.1910433105,180.8140229887,154.4452221084,-12.9206577101,-16.7638937167,5.1482598573,-1.9618889197,2.5853405497,15.8349806186,0.2995218461,-0.2361930061,3.2472453398,5.0309471929,0.0993309134,-0.2273093758,1.9307255671,-1.5067980605,-1.2750037915,-0.2339386745,0.0606770196,-1.3335364056,0.8588230638,1.4073903118,-0.6985648288,1.2734790008,0.1956617183,-2.304321213,-0.187666199,3.8501955114,3.8868361213,-9.0116843504,7.4742533676,7.7706216873,0.8938458446,3.9727751588,9.7861747901,4.6959947515,5.447142438,-8.5519704738,248.0423376941,145.832742727,5.2407288429,4.230883835,2.3241411165,3.3459341765,1.9118996289,-8.1121312983,-0.1687116119,7.7099570983,6.3157296935,-0.8330971743,1.4044639115,1.0556408059,-0.0784504467,-0.1543296917,0.4841986739,0.2236100897,0.0390508213,0.0596625873,0.1525852211,-0.0930501651,0.1023401195,1.9212744146,0.5444831255,1.3868550768,0.3120291833,0.8571468209,0.1694023741,0.1644288194,0.0012698438,0.0037037109,0.0,6.114122672,2.0806228228,2.3291294432,18.7029788313,3.8270613288,0.0,m-02645,2024-05-11,2023-2024,x-00005,r-00038,t-00009,t-00011,1,2,13,11,4,5,3,8,16,12,2,2,0,0
0.3678986885,0.1015848673,0.1759292804,0.202713263,0.549049689,1.8272514104,0.9156170731,0.0085184987,12.5649144976,0.1418631929,-0.0215643419,1601.1102475814,499.9404168668,46.9295715469,56.008310917,39.7097651108,49.2188956664,8.2759886514,20.500622331,0.2696301773,0.1920015892,3.1085129546,0.6716591303,-2.3096852823,0.6765201504,-0.7105167585,8.6797319925,4.2335469384,5.7508183078,3.0486753172,-0.1197616325,4.7125004164,9.8656947524,6.108762671,6.4766761724,4.7523007364,15.7832866131,-0.2438666104,200.3113814544,31.5561455211,120.150488422,71.2080337859,11.6535626424,-1.0824135692,200.1086681914,4.6677233212,1.4897433052,2.7716372899,128.9911028588,697.0647478447,372.5074235544,7.3252740927,4.3898881655,1.5500859145,6.3371024709,2.0533167497,102.0425500884,4.2483093286,5.9453238796,4.8553579645,1.4036982012,-0.0476814097,-0.0140291706,-0.3755527091,0.1235310033,0.885067774,0.3191402492,0.0220751595,0.0069781828,0.0861308519,0.2178836679,0.2328596626,0.5065428655,0.0742571505,0.4259013547,-0.3289069236,0.1741787776,-0.030505747,0.0021741748,-0.001302771,-0.0313771508,0.0,-5.7644796604,-4.2579126104,-2.4745192951,-11.8219374567,-1.2791114614,0.0,m-02646,2024-05-12,2023-2024,x-00005,r-00016,t-00036,t-00002,0,1,14,11,2,5,4,7,5,6,0,2,0,0
-0.1652980122,-0.1861294362,-0.0947020892,-0.0719510973,-8.6751247971,-3.0098123132,0.4814147839,0.1021344721,2.2559315404,-1.0022556622,-0.9443390256,-2545.5156296534,-695.6680894079,-87.073211924,-93.7946913346,-61.6105551157,-69.2111586431,-10.0104689792,-4.0101343172,-0.5007198154,-0.6372570014,-5.7924128507,-15.5788220809,-5.1315556334,-0.2134973369,-19.1316371373,2.5756977638,2.4616475439,5.4339427275,-2.1113377721,-0.7469071916,0.3757712491,2.9523915004,2.1900315636,0.0658999769,3.4805156456,9.8803372959,-0.1068591309,-154.8932887064,38.317017413,57.5937113957,-136.4390147106,-77.4052300301,-20.1759201923,-154.8219603335,7.1505464957,0.8259063784,5.4361040349,-131.5166937392,-501.049274797,-377.2806221001,-8.2465528905,-4.0295502014,-4.4807343485,-3.0144262491,4.9706092301,-160.3330196358,-30.495805791,-13.475913506,-9.5741022972,-1.5281733321,-0.8431483186,-1.5572756496,-0.1998765849,0.2266626764,-0.1764186782,0.2078619108,-0.0466163514,-0.3639933895,-0.0537377984,0.0558759531,0.0241909973,1.225434517,0.7320240067,0.4918618791,-0.0204186694,0.556701072,0.1360830246,0.1370112782,0.0298481453,-0.0307763989,0.0,13.5225556252,4.4481066236,-1.3352876288,16.1790755291,4.6384639796,0.0,m-02647,2024-05-13,2023-2024,x-00005,r-00020,t-00003,t-00033,3,3,19,14,5,7,5,4,11,15,1,1,0,0
-0.5668130266,-0.0836906333,-0.1984265761,-0.1954115626,0.1919830054,-1.518023715,2.4497187014,0.1485448699,5.3177102937,-0.1413731792,0.0147827777,-2313.97614693,-355.9831248527,-67.6172504917,-60.717296295,-49.8893717348,-41.304148432,-15.5999631925,-10.7953500973,0.2827417458,0.0786518531,0.8050923806,-10.644562276,3.4045700389,2.1523654275,2.8236965562,7.3070813102,3.7390498005,5.4600483618,1.5831486822,0.2638842662,4.9839386496,10.4977097665,2.1945171374,3.1231931562,3.1555421571,10.7698830921,0.2490292659,-66.5388164424,13.0879656162,30.6545792263,-98.0884975953,2.934845484,1.4337784025,-66.3434048798,5.2471744441,1.930257737,2.8515070999,-66.201627688,-412.4376363783,-402.8483565195,1.601117803,-3.065734679,0.1678978016,5.6304375452,1.76405975,-118.7917787977,12.9663392891,0.0820155071,-0.464512463,0.0382979252,0.608054341,0.2601262792,-0.2628668967,-0.0970836787,-1.1983318558,-1.2303225882,0.1687874772,-0.1216968972,0.1114214243,-0.2035684102,0.0770471384,0.7673606956,0.7407141801,0.2131787558,-0.4466108398,0.143242122,0.0148227545,-0.0483677898,-0.002447878,0.0,0.0,-3.4253948386,-4.7832558674,-1.6223935536,-14.1842559879,-1.5066807296,0.0,m-02648,2024-05-14,2023-2024,x-00005,r-00003,t-00064,t-00035,0,2,10,8,5,5,7,4,14,11,3,3,0,0
-0.8396660623,-0.9574403917,-0.0845190375,0.0062753181,6.2316505094,1.8357285344,-0.9998029155,-0.0364606712,-2.3556623601,-0.0185080888,-0.0319734439,-1579.4117535364,-728.3835342981,-14.6743079922,-10.1385845842,-49.9712586309,-53.2906116421,-8.4434427576,-14.3008195378,0.0639046893,0.0243673166,2.2207884536,-3.9514783442,3.2646634058,1.2632141971,-0.3295810691,-0.797815661,-1.0083268538,0.4192528939,-0.709360088,-0.5077084669,1.0686541357,1.0202120938,-3.0738540789,0.7181917188,0.5791425524,-7.0382121355,-0.7862425975,-67.6858418751,-31.147569912,-39.8232571038,-62.0123011788,33.9407968361,11.7480859975,-67.6905913992,1.1789130938,1.3308614526,-0.1223395155,-1.0926749954,45.4489023772,12.0823544174,6.2757013393,4.0431776025,4.4920426338,4.5350822761,0.2325730475,-34.5735562961,15.854953308,5.856537267,4.0335974098,0.3902358869,0.8079461649,1.5906982124,-0.4571469754,-0.5087934315,-1.7808869388,-1.7349866614,-0.0627501365,-0.0397284212,0.2711475137,-0.0157629001,-0.1988063332,-4.6643491825,-1.2856398877,-3.3704428457,-0.0287269038,-1.2030704947,-0.0533600345,0.0785141458,-0.1135367959,-0.0183373844,0.0,-9.4836258214,-19.1400853415,-3.8667828673,-24.9394176675,-7.6415869036,0.0,m-02649,2024-05-15,2023-2024,x-00005,r-00031,t-00012,t-00018,1,2,12,13,2,6,4,6,13,14,2,2,0,1
0.5202591917,-0.2465837679,0.3066878803,0.2185984732,4.4578459968,1.1880986812,0.5462193569,0.0195576738,0.4402221918,0.1460670655,-0.0294975475,1962.407621105,228.1295162384,101.3993934201,100.3981539776,58.1233291656,58.5110997383,-3.3933789459,-10.8907147924,0.0942184642,0.2021219179,3.2325559998,16.2953737846,2.0892844088,0.3853891,13.2501377074,0.95705089,1.4196759384,0.879004122,1.52805896,-1.450012192,1.8057245543,-0.3159122325,0.7347011194,-0.2739545818,-0.4462177926,-0.5308963711,-0.3902951882,172.9605580643,-11.0904629675,13.8723437815,99.7356716184,59.9267654714,6.8906561765,172.6410563495,3.4525411312,2.6864577546,0.7593595576,154.9210721245,905.0354221351,498.8837702924,6.7789459366,8.1091290555,3.0042765419,1.7011967997,1.8061179357,164.2231461683,11.0434954268,9.8282283417,9.1523798777,-0.2230541774,0.6056229891,0.0880291249,-0.0899812301,0.2952317575,0.381483955,0.0403337595,-0.016911387,0.0137454764,0.1302559895,0.0871849961,0.1268751205,-3.6918141211,-1.0734460029,-2.6616330441,-0.4501544525,-0.7672869996,0.1357597495,0.1466049602,-0.0091133957,-0.001731815,0.0,-11.5285831713,-9.2213620959,-6.4212753652,-33.7333827344,-10.9802506571,0.0,m-02650,2024-05-15,2023-2024,x-00005,r-00025,t-00036,t-00040,3,2,17,21,8,8,9,9,16,7,3,3,0,0
0.8754227593,1.2616638368,0.0163086214,0.0262623723,12.9569233634,3.9997938768,-1.0191662943,-0.0103669248,-1.8296648827,1.3420397596,1.3030072818,4259.9315467429,1581.648786108,95.5621985793,97.2159830779,116.3621785488,128.5116406557,21.1998320195,24.1740650559,1.390364078,1.3173538642,9.9462210918,30.2024745173,12.3893516378,2.059526134,39.5318650127,3.284939303,2.3345707543,-1.5505835029,2.919344223,1.9161785829,3.2831552737,7.0966793709,-2.4932338642,0.6635689816,1.3792274613,-7.3657751681,0.4820528616,259.1883224217,-20.844688562,-27.9822362488,168.1648097386,120.0011575813,23.3767638413,259.1620600495,-0.6603299192,0.1975956243,-0.6531733039,212.6045727814,981.9893464488,532.3396944991,9.2081727766,6.5328789551,1.6271306668,-2.5413738994,0.9367905592,217.4123767387,28.3879618326,25.0676257694,20.3686930588,1.0197299716,1.2225278324,1.7746939667,0.3804143952,0.3015665447,2.7306937169,2.1212713471,-0.0129132384,0.0739529333,0.3287120958,0.0927281509,0.1269424282,-1.9909877609,-0.8029498486,-1.1687552705,0.2520219595,-0.9475419818,-0.225276478,-0.2303370695,0.0002106786,0.0048499129,0.0,-7.4695217681,11.6365905573,1.2059437278,-7.8135047479,-3.4702468491,0.0,m-02651,2024-05-19,2023-2024,x-00005,r-00003,t-00033,t-00071,2,0,36,4,14,3,10,2,14,11,1,1,0,1
1.5970842123,1.6712227939,0.0457000976,0.0462809443,6.5099138661,1.9419055932,-0.3945381094,-0.0019493417,-5.5313404869,0.8637494662,0.8350105411,3333.481101653,773.4409498846,129.7396957202,127.3838623869,100.2289180857,100.5182246157,2.0339414502,-12.9938386558,0.7040521149,0.5547671565,5.3885378444,25.2565214022,7.8107857701,-0.3171665729,31.8998233479,-4.1373899262,-2.6100157645,-5.0751300134,1.0143169006,-0.0765768133,-2.771212435,-4.658226085,-3.4632019596,-2.0681385273,-1.0695266792,-12.9341477133,-0.1314659083,192.7385824534,-17.6876316858,-8.7376807521,118.1303729308,82.5607962447,16.8050752754,192.6928468707,-0.9135922785,-0.2295444659,-0.5151193161,190.8534643939,833.279899607,511.2188846061,5.0584151282,5.2799689766,4.5757217101,-1.2162863216,1.0843092654,222.7854244857,24.1124701492,11.0862607446,10.6704026987,-0.0235281121,0.30526334,0.6414617952,-0.2513134568,-0.2560255204,2.5954959983,2.4513609123,0.0895140552,-0.0240689656,0.0771054389,-0.0511261656,0.0527107231,-1.4348944291,-0.7740494789,-0.71166274,0.28458892,-0.7122903757,-0.1072758256,-0.1064407931,-0.0004994884,-0.0003355441,0.0,-8.3642623051,2.0407454261,1.6242003371,-2.8501876701,-2.9968059543,0.0,m-02652,2024-05-19,2023-2024,x-00005,r-00014,t-00002,t-00025,2,1,26,5,5,2,8,1,8,11,4,3,0,0
1.8861319125,1.1428514318,0.429459225,0.3077495019,7.4585601354,3.485994415,-3.9608380201,-0.0592976852,-6.1003201135,1.1913105975,0.9461074468,5100.1460038012,841.4031953986,187.450916125,183.7022303287,146.3563406329,141.9843123498,7.3141527086,-10.5548425499,0.9966436693,1.0872177253,7.1232324496,28.8814992991,8.7079603122,-0.5046716499,28.122421982,-9.4891218118,-7.0961073302,-5.6304166387,-5.5036127995,1.6449076263,-3.0498989708,-7.6608199794,-4.0926633755,-2.007656738,-7.3040936548,-17.7765497846,-0.0578682019,267.4280569558,-17.4300777645,-13.0656450324,141.3471093134,137.8836103751,24.0571368427,267.1672225317,-3.6295040454,-0.3343457239,-4.1821335744,249.7163443915,1459.8737375587,1038.500469147,19.4669371124,15.6378623491,7.8830431812,-5.6681717997,-2.4821142007,332.1222836753,25.3040172622,14.6310800115,14.5220896455,-1.0434614299,0.4797205348,0.3359278512,0.2845011181,0.0523022918,3.3058995807,2.5465659525,-0.1085781453,0.1347017409,-0.0707278593,0.749084331,0.0548535608,-5.4167126803,-2.1865879197,-3.3577608011,0.6971640174,-1.8312004223,-0.2755972596,-0.2830193243,-0.0833727095,-0.000849475,0.0,-11.1557882412,17.6362065676,0.1034490066,-14.7004480383,-5.0504808371,0.0,m-02653,2024-05-19,2023-2024,x-00005,r-00029,t-00035,t-00069,3,1,28,3,12,2,11,2,3,12,0,1,0,0
-0.6223866684,-0.4723352479,-0.1506926967,-0.0602464473,2.1145688717,-0.0522429743,-1.2487870084,0.0955609608,-6.4536248746,0.0773511318,0.1171048064,27.440534352,-330.2267459843,17.8576402671,15.6262299972,5.5010130004,-2.9061274415,-5.0889094611,-14.3222956955,0.1303572614,0.1073264511,-0.9798034148,-0.7110838205,1.2977771234,1.0506765242,-3.7086059883,-3.9134928184,-3.5673837241,-3.1419260146,-1.7049527235,0.9333859197,-2.7077224376,-3.0536087241,-4.3457874522,-2.2109617537,-0.4756071646,-16.2870722195,-0.4682495415,-34.9807164928,-21.8050334395,-41.1476224245,-7.5379461151,12.0098525734,5.976447788,-34.9189566154,0.6837324563,-0.683096096,0.1116568146,27.3445283138,94.8970027677,59.2959833986,3.8081135881,-0.0590560134,2.0999215456,1.2694545909,-0.8218798244,44.1885984929,7.2533765683,-0.8700805764,-1.6696647734,-0.6638486779,0.8996798289,0.3852101067,0.0636341991,0.1149087402,-0.3527579201,-0.9528947648,0.0961200623,0.0025689547,0.1917950811,0.3841226902,-0.0744699436,-1.413291592,-0.4800372544,-0.9357375085,0.2333764512,-0.512290228,-0.1130142959,-0.1137628443,0.0007485484,0.0,0.0,-6.3916790961,-0.2050516828,0.2374512821,-5.2627836946,-0.1323410153,0.0,m-02654,2024-05-19,2023-2024,x-00005,r-00004,t-00012,t-00036,0,2,17,11,3,4,7,5,10,9,1,3,0,0
-0.0605539644,-0.7348899483,0.0785261188,0.0696449215,-3.2181082206,-0.1773994384,0.6626873444,0.3000590906,4.4503508425,-0.01628625,-0.0717645276,-3239.1045324827,-702.1337225528,-127.6489261385,-125.6120596718,-97.2171128579,-93.3832776598,-0.1746178343,22.7280795499,-0.4660033988,-0.3994540419,-3.4627333264,-13.0875168077,-4.8468219826,-0.2518758753,-23.7703049434,5.7255173298,2.3894908736,3.9969046551,1.2484573537,0.480155321,2.002424243,5.0559982623,1.6332169732,2.8171338693,4.3711403481,14.010838226,-0.3333826423,-171.9095965924,13.8466916321,-7.236004502,-92.0934269097,-72.6932703433,-11.7311101275,-171.9792415139,-5.1107999706,-1.7401175561,-2.2087900545,-205.386504881,-1164.6584447642,-648.2712115158,-15.7866006207,-7.2142479136,-5.3455847938,0.5387188459,0.82276547,-231.1261061546,-25.114463152,-7.5801411828,-6.9077403411,-0.5024202423,-0.2475472437,-0.332023874,0.0781653461,0.3314251722,-0.7620560383,-0.5714653638,-0.1782396198,-0.0647362813,-0.0513926774,0.0687489423,0.0350289618,2.0499865575,1.06224829,1.0387277096,-0.0338468282,0.7444501618,0.0073527254,-0.0058013709,0.0,0.0131540963,0.0,14.9359438241,-0.9457758309,0.027445565,16.4110297452,4.2269688831,0.0,m-02655,2024-05-19,2023-2024,x-00005,r-00021,t-00055,t-00064,0,3,6,18,1,9,2,6,11,9,2,0,0,0
0.2528932114,-0.0347864864,0.16392405,0.16392405,0.0101874928,1.2082079493,0.2122848272,0.193452453,2.1796778096,0.2209331812,0.089622769,745.9375908954,-176.3959129629,5.0553706878,5.4445937253,30.6607618983,28.4465430461,2.2909227506,1.9760134167,0.041392008,0.2146192803,2.2654053966,5.875563856,0.5598906348,0.6486309313,3.9429404524,-1.6537447679,-3.6553763576,-2.9364595565,1.6092958055,-0.3265810168,-1.5370637844,-1.7414120238,1.1661753907,1.0135024189,-0.6288658898,-34.2559193962,0.2263201539,10.5903781442,-31.0204265073,-28.7724975932,18.2744317446,21.431849171,4.1151790922,10.4264540942,6.1968327575,1.7516382183,3.9224756205,60.0115743034,712.3883617369,416.023364486,13.7413140337,5.4916255571,5.1400415578,3.4584486757,1.4668280153,40.0201901304,7.9849262175,3.9193529322,2.3827766858,1.0097595045,0.700279065,-0.2783208578,0.3221147552,-0.2172562205,0.7305726622,0.0503153796,0.2021661084,0.2880756395,-0.0290534557,0.22784033,-0.0087713396,1.3406123559,-0.2035814802,1.4108232479,-0.0093819362,0.3827376105,0.0448266667,-0.0599576715,0.1047843382,0.0,0.0,7.4425583658,25.00959632,-0.4081741959,-3.4001296665,-3.0500326362,0.0,m-02656,2024-05-19,2023-2024,x-00005,r-00006,t-00014,t-00042,1,2,20,12,3,6,4,3,11,5,1,0,0,0
-0.6051133353,-0.6284541257,0.0783203352,0.1001904786,-6.3610101411,-5.0258202549,-0.1345879102,0.1839252224,-1.9561210424,-0.6076255261,-0.687879168,-2898.0121421804,-954.9797087483,-87.1629319052,-94.3988347118,-73.6878155608,-75.151931138,-11.4738428217,-21.4623889829,-0.6184546781,-0.2045679582,-5.2575702007,-7.0825963269,-1.1360142018,1.296977616,-14.5710271126,-7.1424777164,-2.2091042131,-4.3305098718,-1.3366563681,-1.4753114765,-4.441704384,-6.5991135137,-0.6331487422,-1.3229723003,0.9358110278,-1.4756595379,-0.4300526535,-218.7581025225,-26.4037247127,-83.6827085523,-86.5232891813,-48.968337415,-5.6817841901,-218.9585712522,-3.1537231735,-1.1922965655,-1.9418643314,-131.7070456527,-796.8883747957,-350.4605524527,-11.4556829291,-6.478299579,-2.8394082442,-1.7145173582,-1.9314105149,-179.7197216505,-15.7608305528,-11.7898305196,-9.9401940792,-0.7700714181,0.2961960203,-1.3163848533,-0.1852603613,0.125884172,-1.3711888531,-1.1274561604,-0.0021177875,0.0581633754,-0.0975819561,-0.155943366,-0.0462529585,-4.6842728761,-1.3421371077,-3.1883676423,-0.0256013046,-1.2865418352,-0.414162903,-0.2044705599,-0.2082776659,-0.0014146773,0.0,-5.2939757037,-6.326122339,-5.7497896458,-21.0184323176,-5.6641436014,0.0,m-02657,2024-05-19,2023-2024,x-00005,r-00020,t-00011,t-00040,2,4,10,12,5,7,3,0,15,11,4,4,0,0
0.1946459324,0.1026485282,-0.0176889246,-0.0238945517,0.0935075283,0.5229162136,-0.3665015032,-0.0446981902,0.3840070981,-0.1974585508,-0.1790937733,-723.0336269165,16.6057826631,-7.5585657558,-4.1690602275,-30.695657485,-25.8679489858,-2.4683512778,8.9566352778,0.0602697049,-0.0309750658,0.599526978,-4.0188815245,-0.6912301162,-0.1335579438,-1.5939459318,-1.1032197125,-1.0114470703,-4.5478527129,2.9280832432,0.5165497572,-0.3973688202,-4.4828840142,-1.5098102057,1.8938173039,0.3102276463,-4.4887152496,-0.211571822,-35.3906314602,-25.4036130136,-44.4844663546,1.9035719886,7.5615081657,-3.424265406,-35.3648915479,-2.7440944399,0.2029575631,-1.9412538471,-72.6574596341,-614.2886015552,-278.9968479965,-4.9889186078,-1.6080222155,-0.3676737797,-4.210118997,-5.2466949381,-55.4247175684,-3.6613301949,1.3188479333,1.0654357058,-0.4548861164,0.14746861,-0.2766114822,0.1090846348,0.7283565812,0.74406443,0.5815332213,0.0519338967,0.0286197143,0.0817673938,-0.0917500754,0.0919602793,-2.3760084804,-0.3645240771,-1.7938405132,0.1344125229,-1.0855453296,-0.1555876108,-0.0117638436,-0.1583882552,0.014564488,0.0,5.9594212055,-13.8974234106,-1.3329408949,12.4255340778,-0.1048891973,0.0,m-02658,2024-05-19,2023-2024,x-00005,r-00033,t-00022,t-00003,5,0,15,8,9,2,2,4,10,8,1,4,0,0
